label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid-0,centroid-1,intensity_min,intensity_mean,intensity_max
130,286.0,89.01219330881976,0.8800021260813309,0.7922437673130194,19.08262324195121,140.05944055944056,43.56993006993007,0.6590279340744019,0.8985241651535034,1.0
131,41.0,25.414213562373096,0.9378799500731669,0.9761904761904762,7.225151993843567,130.70731707317074,157.609756097561,0.6788024306297302,0.7896215915679932,0.9476375579833984
132,72.0,69.62132034355965,0.9984203893863607,0.8089887640449438,9.574614729634384,135.68055555555554,37.125,0.682437002658844,0.9223083853721619,1.0
133,50.0,25.65685424949238,0.72935197096376,0.9259259259259259,7.978845608028654,131.96,116.54,0.6849627494812012,0.8164380788803101,0.9969198703765869
134,2259.0,207.8761543394987,0.7483915313459295,0.8793304787855196,53.63066409766648,136.61531651173087,223.57060646303674,0.48506128787994385,0.880447506904602,1.0
135,100.0,70.48528137423857,0.9959792715730199,0.8771929824561403,11.283791670955125,130.62,278.96,0.6589663028717041,0.9151216745376587,1.0
136,735.0,130.60407640085654,0.6469746896850441,0.767223382045929,30.591356056578213,130.75238095238095,384.0081632653061,0.5942216515541077,0.9137908816337585,1.0
137,152.0,81.89949493661166,0.9944812394927124,0.8941176470588236,13.911592676604096,133.84868421052633,34.01315789473684,0.801268994808197,0.9386520385742188,1.0
138,22.0,15.414213562373096,0.7833652026279185,0.9565217391304348,5.292567428401227,132.3181818181818,123.63636363636364,0.6699932217597961,0.7124879956245422,0.7859299182891846
139,338.0,82.42640687119285,0.8052093662392794,0.8666666666666667,20.7449985808745,134.80769230769232,140.27810650887574,0.6091911792755127,0.8144915699958801,0.9967350363731384
140,224.0,79.65685424949238,0.977666854924309,0.8421052631578947,16.88803298257901,131.79464285714286,412.02232142857144,0.5770344138145447,0.933899998664856,1.0
141,468.0,95.76955262170047,0.42457794892615697,0.8210526315789474,24.410573670769317,136.27777777777777,179.72222222222223,0.5475882291793823,0.8372397422790527,1.0
142,121.0,67.31370849898475,0.9915950635667947,0.9097744360902256,12.412170838050638,134.0,407.0,0.671410083770752,0.9155474305152893,1.0
143,47.0,44.82842712474619,0.996355746910422,0.8245614035087719,7.735777827895049,136.46808510638297,393.93617021276594,0.8225836157798767,0.9683937430381775,1.0
144,389.0,98.2842712474619,0.9353256271886624,0.779559118236473,22.255115881567058,139.44473007712082,399.8020565552699,0.6703012585639954,0.9023665189743042,1.0
145,14.0,10.82842712474619,0.2036532699906393,1.0,4.222008245644752,137.28571428571428,110.5,0.6915542483329773,0.7005130648612976,0.7094190716743469
146,549.0,131.14823227814082,0.9212608638830472,0.6421052631578947,26.438769072322643,137.20765027322403,270.3497267759563,0.6136881709098816,0.8805204033851624,1.0
147,25.0,22.82842712474619,0.9866623538245601,0.8333333333333334,5.641895835477563,137.96,375.08,0.5939136147499084,0.7501903772354126,0.9999383687973022
148,33.0,30.82842712474619,0.9925330123511656,0.8461538461538461,6.4820448144285745,138.0,192.0,0.6705476641654968,0.8605608344078064,1.0
149,13.0,11.0,0.9962942897654247,0.7222222222222222,4.068428945128219,136.6153846153846,373.38461538461536,0.6216349601745605,0.7217918038368225,0.9016817808151245
150,54.0,25.31370849898476,0.4806640120428005,0.9473684210526315,8.291859587312052,139.09259259259258,128.92592592592592,0.6762767434120178,0.8081275820732117,0.9528121948242188
151,2198.0,224.76955262170046,0.8775984538845595,0.9071399092034668,52.901611689322735,141.74795268425842,15.162420382165605,0.5608944892883301,0.8974376320838928,1.0
152,29.0,18.485281374238568,0.6973609553376854,0.90625,6.076507779746499,138.86206896551724,120.58620689655173,0.659397542476654,0.7404116988182068,0.7915973663330078
153,978.0,134.4680374315355,0.8289551130296011,0.9635467980295567,35.28779214899948,131.53476482617586,348.97034764826174,0.6081439256668091,0.8975204229354858,1.0
154,410.0,101.35533905932739,0.8779725302445807,0.8167330677290837,22.847936741452536,143.15365853658537,369.3,0.6215117573738098,0.9313018321990967,1.0
155,30.0,21.31370849898476,0.9075030827766014,0.8823529411764706,6.180387232371033,144.23333333333332,124.0,0.7294400334358215,0.7727693915367126,0.8198730945587158
